정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7011007700,187,동구청역(3번출구),Dong District Office Station,대구광역시,동구,신암4동,128.6325283,35.88462167,3,101-1+401+팔공2
7011007800,9197,산림조합중앙회건너,Forestry Cooperatives Federation,대구광역시,동구,신암4동,128.6302191,35.88212888,2,101+401
7011007900,9199,산림조합중앙회앞,Forestry Cooperatives Federation,대구광역시,동구,신암4동,128.6307643,35.8824655,3,101-1+401+팔공2
7011008000,9198,동대구역지하도1,Dongdaegu Station Underpass,대구광역시,동구,신암4동,128.6280983,35.880625,3,101+401+급행1
7011008100,9058,동대구역지하도2,Dongdaegu Station Underpass,대구광역시,동구,신암4동,128.629048,35.88071177,4,101-1+401+급행1+팔공2
7011008200,5047,큰고개오거리1,Keungogae (5) Junction,대구광역시,동구,신암5동,128.63235,35.88629333,3,323-1+836+순환3-1
7011008300,193,큰고개오거리2,Keungogae (5) Junction,대구광역시,동구,신암4동,128.631815,35.886465,3,323+836+순환3
7011008400,20668,국립신암선열공원앞,Sinam National Cemetery,대구광역시,동구,신암5동,128.6289086,35.8888837,3,323-1+836+순환3-1
7011008500,20652,국립신암선열공원건너,Sinam National Cemetery,대구광역시,동구,신암4동,128.628795,35.88867,3,323+836+순환3
7011008600,194,신암보성아파트건너,Sinam Boseong Apts,대구광역시,동구,신암4동,128.625025,35.88753333,1,413
7011008800,2052,신암2동우체국,Sinam 2-dong Post Office,대구광역시,동구,신암2동,128.6079211,35.87776642,13,156+306+401+403+524+618+650+708+808+980+동구3+북구2+팔공1
7011008900,20474,강남약국앞1,Gangnam Pharmacy,대구광역시,동구,신암2동,128.610407,35.87932058,10,156+306+401+403+524+650+808+급행1+북구2+팔공1
7011009000,20475,강남약국앞2,Gangnam Pharmacy,대구광역시,동구,신암2동,128.6113849,35.88030968,4,618+708+980+동구3
7011009100,544,동신초등학교앞,Dongsin Elementary School,대구광역시,동구,신암2동,128.6155665,35.87814557,2,410+동구2
7011009200,2055,동신초등학교건너,Dongsin Elementary School,대구광역시,동구,신암3동,128.6153433,35.87888,3,410-1+650+동구2
7011009300,2053,공고네거리2,Gonggo Junction,대구광역시,동구,신암3동,128.6159452,35.88140735,6,618+650+708+808+980+동구3
7011009400,20671,공고네거리1,Gonggo Junction,대구광역시,동구,신암1동,128.6159718,35.88160737,11,156+401+524+618+708+808+937+980+동구3+순환2-1+팔공1
7011009500,9062,대구동부고용복지플러스센터,The East Employment Welfare Plus Center,대구광역시,동구,신암3동,128.6171275,35.88164332,6,156+401+524+937+순환2+팔공1
7011009600,535,평화시장(닭똥집골목)건너,Pyeonghwa Market(Dakttongjip Golmok),대구광역시,동구,신암3동,128.6206667,35.88248833,6,618+708+808+980+급행1+동구3
7011009700,20670,평화시장(닭똥집골목)앞,Pyeonghwa Market(Dakttongjip Golmok),대구광역시,동구,신암1동,128.6214066,35.88277447,12,156+401+524+618+708+808+937+980+급행1+동구3+순환2-1+팔공1
7011009800,2093,파티마병원건너1,Fatima hospital,대구광역시,동구,신암3동,128.6225967,35.88294333,6,156+401+524+937+순환2+팔공1
7011009900,320,경진초등학교앞,Kyungjin Elementary School,대구광역시,북구,복현1동,128.6193807,35.89067395,5,410+503+937+동구2+북구2
7011010000,319,경진초등학교건너,Kyungjin Elementary School,대구광역시,동구,신암1동,128.619092,35.89038643,5,410-1+503+937+동구2+북구2
7011010100,318,경북대학교 경상대학앞,Kyungpook National University,대구광역시,북구,복현1동,128.6174498,35.88941072,5,410+503+937+동구2+북구2
7011010200,317,경북대학교 경상대학건너,Kyungpook National University,대구광역시,동구,신암1동,128.61639,35.88792167,5,410-1+503+937+동구2+북구2
7011010300,20673,경북대학교정문건너,Kyungpook National University Main Gate,대구광역시,동구,신암1동,128.6145018,35.88497703,5,410-1+503+937+동구2+북구2
7011010400,316,경북대학교정문앞,Kyungpook National University Main Gate,대구광역시,북구,대현1동,128.6133517,35.88403,5,410+503+937+동구2+북구2
7011010500,20672,신암초등학교건너,Sinam Elementary School,대구광역시,동구,신암1동,128.6124626,35.88256507,5,410-1+503+937+동구2+북구2
7011010600,9057,동구청건너,Dong District Office,대구광역시,동구,효목1동,128.6347906,35.88576565,16,101-1+323+401+618+805+808+814+818+836+980+급행1+동구3+동구8+북구3+팔공1+팔공2
7011010700,2091,동구청앞,Dong District Office,대구광역시,동구,신암5동,128.6345883,35.885925,15,101+323-1+401+618+805+808+814+818+836+980+급행1+동구3+북구3+팔공1+팔공2
7011010900,20410,아양교역(2번출구),Ayanggyo Station,대구광역시,동구,효목1동,128.639898,35.88705942,16,101-1+323+401+618+805+808+814+818+836+980+급행1+동구3+동구8+북구3+팔공1+팔공2
7011011000,20416,아양교역(1번출구),Ayanggyo Station,대구광역시,동구,신암5동,128.6394667,35.88713727,16,101+323-1+401+618+805+808+814+818+836+980+급행1+동구3+동구8+북구3+팔공1+팔공2
7011011100,20411,동촌강나루아파트건너,Dongchon Gangnaru Apts,대구광역시,동구,효목1동,128.6414805,35.8864204,6,323+808+814+동구1+동구1-1+북구3
7011011200,20415,동촌강나루아파트앞,Dongchon Gangnaru Apts,대구광역시,동구,효목1동,128.6418812,35.8861424,6,323-1+808+814+동구1+동구1-1+북구3
7011011300,20412,효동초등학교건너,Hyodong Elementary School,대구광역시,동구,효목1동,128.6439603,35.8832235,6,323+808+814+동구1+동구1-1+북구3
7011011400,5147,효동초등학교앞,Hyodong Elementary School,대구광역시,동구,효목1동,128.6442767,35.88310833,6,323-1+808+814+동구1+동구1-1+북구3
7011011500,20413,대구일마이스터고교건너,Daegu il Meister high school,대구광역시,동구,효목1동,128.6472285,35.8809297,4,323+808+814+북구3
7011011600,20414,대구일마이스터고교앞,Daegu il Meister high school,대구광역시,동구,효목1동,128.6475359,35.88089507,4,323-1+808+814+북구3
7011011700,180,동촌해성아파트건너,Haesung Apts,대구광역시,동구,동촌동,128.646015,35.88810167,1,618
7011011800,20614,아양교1,Ayanggyo (Bridge),대구광역시,동구,동촌동,128.6428633,35.89053867,10,805+808+818+836+980+동구1+동구1-1+동구3+동구8+팔공1
7011011900,20643,아양교2,Ayanggyo (Bridge),대구광역시,동구,동촌동,128.642669,35.89072443,10,805+808+818+836+980+동구1+동구1-1+동구3+동구8+팔공1
7011012000,20615,입석중학교앞,Ipseok Middle School,대구광역시,동구,동촌동,128.6449521,35.89115047,10,719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011012100,20662,입석중학교건너,Ipseok Middle School,대구광역시,동구,동촌동,128.6456413,35.89104095,10,719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011012200,1961,K-2입구,K-2,대구광역시,동구,동촌동,128.6448767,35.89420833,2,동구1-1+동구2
7011012300,20649,강산아파트건너,Gangsan Apts,대구광역시,동구,지저동,128.6412549,35.89523277,4,719+동구2+동구8+팔공1
7011012400,20642,강산아파트앞,Gangsan Apts,대구광역시,동구,지저동,128.6408333,35.89545547,4,719+동구2+동구8+팔공1
7011012500,20648,공항시장건너,Gonghang Market,대구광역시,동구,지저동,128.6378206,35.89686428,3,101+401+팔공2
7011012600,170,공항시장앞,Gonghang Market,대구광역시,동구,지저동,128.63788,35.89659167,3,101-1+401+팔공2
7011012700,20647,지저동행정복지센터건너,Jijeo-dong Community service Center,대구광역시,동구,지저동,128.6374047,35.89369967,3,101+401+팔공2
7011012800,20646,지저동행정복지센터앞,Jijeo-dong Community service Center,대구광역시,동구,지저동,128.6375597,35.89384492,3,101-1+401+팔공2
7011012900,20650,대구국제공항앞,Daegu International Airport,대구광역시,동구,지저동,128.6364056,35.89926493,8,101-1+401+719+급행1+동구2+동구8+팔공1+팔공2
7011013000,20641,대구국제공항건너,Daegu International Airport,대구광역시,동구,지저동,128.6373,35.89849667,8,101+401+719+급행1+동구2+동구8+팔공1+팔공2
7011013200,159,불로삼거리,Bullo (3) Junction,대구광역시,동구,지저동,128.6363933,35.90183833,6,101+101-1+401+동구8+팔공1+팔공2
7011013300,20576,불로우방아파트건너,Bullo Woobang Apts,대구광역시,동구,불로.봉무동,128.6310504,35.90100803,3,101-1+719+동구2
7011013400,20640,불로우방아파트앞,Bullo Woobang Apts,대구광역시,동구,불로.봉무동,128.6305545,35.90070378,3,101+719+동구2
7011013500,1054,아양아트센터앞,Ayang Art Center,대구광역시,동구,효목1동,128.65228,35.88005333,3,156+808+북구3
7011013700,20663,대구지방기상청,Daegu Regional Office of Meteorology,대구광역시,동구,효목1동,128.6549428,35.87848103,3,156+808+북구3
7011014000,20519,망우당공원앞,Mangudang Park,대구광역시,동구,효목1동,128.6559709,35.87599745,7,518+55+555+708+814+849-1+급행5
7011014100,20598,우방강촌마을앞,Woobang Gangchon Apts,대구광역시,동구,방촌동,128.6695006,35.87629735,11,156+518+55+555+651+708+808+814+849+급행5+북구3
7011014200,20518,우방강촌마을건너,Woobang Gangchon Apts,대구광역시,동구,방촌동,128.6693204,35.8767152,11,156+518+55+555+651+708+808+814+849-1+급행5+북구3
7011014300,20599,은하타운건너,Eunha Town,대구광역시,동구,안심2동,128.6744994,35.87531173,10,156+518+55+555+651+708+808+814+849+북구3
7011014400,1082,은하타운앞,Eunha Town,대구광역시,동구,안심2동,128.674575,35.87563167,4,156+708+849-1+북구3
7011014500,20600,강변동서마을앞,Gangbyeon Dongseo Maeul Apts,대구광역시,동구,안심2동,128.6788323,35.87488957,11,156+518+55+555+651+708+808+814+849+급행5+북구3
7011014600,20593,용계삼거리1,Yonggye (3) Junction,대구광역시,동구,안심2동,128.6845282,35.87549123,16,518+55+555+618+651+708+719+805+808+814+818+836+849-1+980+동구2+동구5
7011014700,20508,율하남교2,Yulhanamgyo(Bridge),대구광역시,동구,안심2동,128.6906634,35.87198138,4,518+618+651+719
7011014800,20501,율하역(4번출구),Yulha Station,대구광역시,동구,안심1동,128.6939936,35.86843775,5,518+618+651+719+북구3
7011014900,1284,율하역(5번출구),Yulha Station,대구광역시,동구,안심1동,128.693665,35.86912167,4,518+618+651+719
7011015000,20507,안심주공1단지건너,Ansim Jugong Apts 1,대구광역시,동구,안심1동,128.6976839,35.86727247,4,518+618+651+719
7011015100,20657,LG물류센터건너,LG Logistics Center,대구광역시,동구,안심2동,128.6909933,35.873955,12,55+555+708+805+808+814+818+836+849+980+동구2+북구3
7011015200,20592,LG물류센터앞,LG Logistics Center,대구광역시,동구,안심2동,128.6895328,35.8742022,13,55+555+708+805+808+814+818+836+849-1+980+동구2+동구5+북구3
7011015300,9012,정동고등학교건너,Jeongdong High School,대구광역시,동구,안심2동,128.69503,35.87360367,13,55+555+708+805+808+814+818+836+849+980+급행5+동구2+북구3
7011015400,20591,정동고등학교앞,Jeongdong High School,대구광역시,동구,안심2동,128.6946379,35.87375248,14,55+555+708+805+808+814+818+836+849-1+980+급행5+동구2+동구5+북구3
7011015500,20594,용계역(1번출구),Yonggye Station,대구광역시,동구,안심2동,128.6806968,35.87660355,15,518+55+555+618+651+719+805+808+814+818+836+980+동구1+동구1-1+동구2
7011015600,20602,용계역(2번출구),Yonggye Station,대구광역시,동구,안심2동,128.6806746,35.87637257,10,618+719+805+808+818+836+980+동구1+동구1-1+동구2
7011015700,20595,백자맨션건너,Baekja Mansion,대구광역시,동구,안심2동,128.6775849,35.87754448,16,518+55+555+618+651+719+805+808+814+818+836+980+급행5+동구1+동구1-1+동구2
7011015800,20596,백자맨션앞,Baekja Mansion,대구광역시,동구,안심2동,128.6765476,35.87762082,10,618+719+805+808+818+836+980+동구1+동구1-1+동구2
7011015900,20605,방촌치안센터앞,Bangchon Police Operations Center,대구광역시,동구,방촌동,128.6724874,35.87907622,10,618+719+805+808+818+836+980+동구1+동구1-1+동구2
7011016000,20612,방촌치안센터건너,Bangchon Police Operations Center,대구광역시,동구,방촌동,128.6726594,35.87878792,10,618+719+805+808+818+836+980+동구1+동구1-1+동구2
7011016100,2297,방촌역(1번출구),Bangchon Station,대구광역시,동구,방촌동,128.6699867,35.87979167,10,618+719+805+808+818+836+980+동구1+동구1-1+동구2
7011016200,20611,방촌역(2번출구),Bangchon Station,대구광역시,동구,방촌동,128.669555,35.87969333,10,618+719+805+808+818+836+980+동구1+동구1-1+동구2
7011016300,1075,방촌시장건너,Bangchon Market,대구광역시,동구,방촌동,128.6660467,35.88127667,11,618+719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011016400,20610,방촌시장앞,Bangchon Market,대구광역시,동구,방촌동,128.6658669,35.8811163,10,618+719+805+808+818+836+980+동구1+동구1-1+동구2
7011016500,20606,퀸벨호텔건너,Queenvell Hotel,대구광역시,동구,방촌동,128.6618342,35.88322233,11,618+719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011016600,20609,퀸벨호텔앞,Queenvell Hotel,대구광역시,동구,방촌동,128.6622689,35.88276425,11,618+719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011016700,20607,해안역(1번출구),Haean Station,대구광역시,동구,방촌동,128.659409,35.88368627,10,719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011016800,20608,해안역(3번출구),Haean Station,대구광역시,동구,방촌동,128.6597315,35.88341545,11,618+719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011016900,20618,홈플러스동촌점앞,Homeplus Dongchon Branch,대구광역시,동구,동촌동,128.6560563,35.88526353,10,719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011017000,9195,홈플러스동촌점건너,Homeplus Dongchon Branch,대구광역시,동구,동촌동,128.656223,35.88487377,10,719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011017100,20619,동촌역(신길)1,Dongchon Station,대구광역시,동구,동촌동,128.6527698,35.88703493,10,719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011017200,20617,동촌역(신길)2,Dongchon Station,대구광역시,동구,동촌동,128.6511033,35.88768783,10,719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011017300,20620,동촌화성타운건너,Dongchon Hwaseong Town,대구광역시,동구,동촌동,128.6478802,35.8897939,10,719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011017400,20616,동촌화성타운앞,Dongchon Hwaseong Town,대구광역시,동구,동촌동,128.6470695,35.88997107,10,719+805+808+818+836+980+동구1+동구1-1+동구2+동구3
7011017500,1255,율하교동편1,Yulha-gyo(Bridge),대구광역시,동구,안심1동,128.6993818,35.87326112,12,55+555+708+805+808+814+818+836+849+980+동구2+동구5
7011017600,1256,율하교동편2,Yulha-gyo(Bridge),대구광역시,동구,안심1동,128.6999483,35.87336667,11,55+555+708+805+808+814+818+836+849-1+980+동구2
7011017700,20658,반야월시장1,Banyawol Market,대구광역시,동구,안심1동,128.7044591,35.87270057,12,55+555+708+805+808+814+818+836+849+980+급행5+동구2
7011017800,20590,반야월시장2,Banyawol Market,대구광역시,동구,안심1동,128.7039383,35.87291333,12,55+555+708+805+808+814+818+836+849-1+980+급행5+동구2
7011017900,1258,각산태영데시앙앞,Gaksan Taeyoung Dessian,대구광역시,동구,안심1동,128.70823,35.87244,11,55+555+708+805+808+814+818+836+849-1+980+동구2
